pipeline_event_id,candidate_id,req_id,source_channel,stage_reached,stage_entry_timestamp,recruiter_id
f4567eea,CAND_101059,REQ_2033,LinkedIn,Applied,2025-03-09 00:00:00,REC_101
aca64607,CAND_101059,REQ_2033,LinkedIn,Phone Screen,2025-03-16 00:00:00,REC_101
5d696f11,CAND_101060,REQ_2037,X (Twitter) Sourcing,Applied,2025-02-11 00:00:00,REC_101
2362536b,CAND_101061,REQ_2032,LinkedIn,Applied,2025-05-01 00:00:00,REC_104
2896a6e3,CAND_101061,REQ_2032,LinkedIn,Phone Screen,2025-05-12 00:00:00,REC_104
d30c4626,CAND_101061,REQ_2032,LinkedIn,Technical Interview,2025-05-27 00:00:00,REC_104
1833674c,CAND_101062,REQ_2044,,Applied,2025-03-02 00:00:00,REC_102
c3270eed,CAND_101063,REQ_2039,,Applied,2025-04-24 00:00:00,REC_102
1041ff01,CAND_101064,REQ_2047,,Applied,2025-03-28 00:00:00,REC_103
6c7a9045,CAND_101065,REQ_2036,LinkedIn,Applied,2025-03-14 00:00:00,REC_101
7f0038b8,CAND_101065,REQ_2036,LinkedIn,Phone Screen,2025-03-21 00:00:00,REC_101
d720b7b9,CAND_101066,REQ_2012,Tesla Careers Site,Applied,2025-06-29 00:00:00,REC_100
78f7c725,CAND_101067,REQ_2048,LinkedIn,Applied,2025-01-25 00:00:00,REC_102
fd71f174,CAND_101067,REQ_2048,LinkedIn,Phone Screen,2025-01-28 00:00:00,REC_102
873845a1,CAND_101067,REQ_2048,LinkedIn,Technical Interview,2025-02-05 00:00:00,REC_102
9a5a0968,CAND_101067,REQ_2048,LinkedIn,Offer Issued,2025-02-14 00:00:00,REC_102
c4a834eb,CAND_101068,REQ_2021,Tesla Careers Site,Applied,2025-06-24 00:00:00,REC_101
f3fe3476,CAND_101068,REQ_2021,Tesla Careers Site,Phone Screen,2025-07-09 00:00:00,REC_101
b5e3c524,CAND_101069,REQ_2002,LinkedIn,Applied,2025-01-26 00:00:00,REC_100
34059edc,CAND_101070,REQ_2038,Tesla Careers Site,Applied,2025-02-10 00:00:00,REC_100
27cf1bde,CAND_101070,REQ_2038,Tesla Careers Site,Phone Screen,2025-02-16 00:00:00,REC_100
51a04328,CAND_101070,REQ_2038,Tesla Careers Site,Technical Interview,2025-02-25 00:00:00,REC_100
edde7874,CAND_101071,REQ_2012,LinkedIn,Applied,2025-07-03 00:00:00,REC_103
819f89a8,CAND_101072,REQ_2040,University Recruiting,Applied,2025-02-06 00:00:00,REC_101
8b73844a,CAND_101072,REQ_2040,University Recruiting,Phone Screen,2025-02-19 00:00:00,REC_101
8e9b1d39,CAND_101072,REQ_2040,University Recruiting,Technical Interview,2025-03-01 00:00:00,REC_101
e29c3b65,CAND_101073,REQ_2044,Tesla Careers Site,Applied,2025-02-17 00:00:00,REC_101
03f1a6ed,CAND_101074,REQ_2005,LinkedIn,Applied,2025-07-16 00:00:00,REC_101
485fe65e,CAND_101075,REQ_2027,Employee Referral,Applied,2025-05-30 00:00:00,REC_102
a8d35a34,CAND_101076,REQ_2016,Employee Referral,Applied,2025-06-05 00:00:00,REC_100
94e445cf,CAND_101076,REQ_2016,Employee Referral,Phone Screen,2025-06-12 00:00:00,REC_100
354c1162,CAND_101076,REQ_2016,Employee Referral,Technical Interview,2025-06-14 00:00:00,REC_100
480e1205,CAND_101076,REQ_2016,Employee Referral,Offer Issued,2025-06-18 00:00:00,REC_100
f26d160d,CAND_101077,REQ_2008,LinkedIn,Applied,2025-04-15 00:00:00,REC_100
a307d53c,CAND_101077,REQ_2008,LinkedIn,Phone Screen,2025-04-23 00:00:00,REC_100
bf00089f,CAND_101078,REQ_2046,LinkedIn,Applied,2025-05-13 00:00:00,REC_103
f38f4b93,CAND_101078,REQ_2046,LinkedIn,Phone Screen,2025-05-28 00:00:00,REC_103
3626e2f0,CAND_101079,REQ_2003,LinkedIn,Applied,2025-06-26 00:00:00,REC_102
42712727,CAND_101079,REQ_2003,LinkedIn,Phone Screen,2025-07-02 00:00:00,REC_102
7ccf6cf7,CAND_101080,REQ_2001,LinkedIn,Applied,2025-02-27 00:00:00,REC_103
6e9397bc,CAND_101081,REQ_2018,University Recruiting,Applied,2025-05-26 00:00:00,REC_101
82f8af6a,CAND_101081,REQ_2018,University Recruiting,Phone Screen,2025-06-08 00:00:00,REC_101
604eca65,CAND_101081,REQ_2018,University Recruiting,Technical Interview,2025-06-17 00:00:00,REC_101
c81f70bb,CAND_101081,REQ_2018,University Recruiting,Offer Issued,2025-07-01 00:00:00,REC_101
767fe39e,CAND_101082,REQ_2024,LinkedIn,Applied,2025-05-15 00:00:00,REC_101
f2edb5f6,CAND_101082,REQ_2024,LinkedIn,Phone Screen,2025-05-30 00:00:00,REC_101
66d54dcd,CAND_101082,REQ_2024,LinkedIn,Technical Interview,2025-06-14 00:00:00,REC_101
362d5b7c,CAND_101083,REQ_2008,X (Twitter) Sourcing,Applied,2025-04-17 00:00:00,REC_102
a4404eb2,CAND_101083,REQ_2008,X (Twitter) Sourcing,Phone Screen,2025-04-27 00:00:00,REC_102
e825f316,CAND_101083,REQ_2008,X (Twitter) Sourcing,Technical Interview,2025-05-07 00:00:00,REC_102
c1061433,CAND_101083,REQ_2008,X (Twitter) Sourcing,Offer Issued,2025-05-21 00:00:00,REC_102
95fb9961,CAND_101084,REQ_2014,LinkedIn,Applied,2025-07-02 00:00:00,REC_104
ab34db5f,CAND_101085,REQ_2037,X (Twitter) Sourcing,Applied,2025-02-16 00:00:00,REC_101
0f15103c,CAND_101085,REQ_2037,X (Twitter) Sourcing,Phone Screen,2025-02-25 00:00:00,REC_101
9745b683,CAND_101085,REQ_2037,X (Twitter) Sourcing,Technical Interview,2025-03-11 00:00:00,REC_101
284f43da,CAND_101085,REQ_2037,X (Twitter) Sourcing,Offer Issued,2025-03-21 00:00:00,REC_101
a0f7f9f4,CAND_101086,REQ_2045,LinkedIn,Applied,2025-01-30 00:00:00,REC_103
749afedd,CAND_101087,REQ_2004,Tesla Careers Site,Applied,2025-05-03 00:00:00,REC_104
2ee600d9,CAND_101088,REQ_2025,Tesla Careers Site,Applied,2025-05-22 00:00:00,REC_104
df6950b6,CAND_101089,REQ_2008,X (Twitter) Sourcing,Applied,2025-04-23 00:00:00,REC_102
f4f749c3,CAND_101089,REQ_2008,X (Twitter) Sourcing,Phone Screen,2025-04-28 00:00:00,REC_102
67b89f73,CAND_101090,REQ_2039,Employee Referral,Applied,2025-05-02 00:00:00,REC_100
3d60299b,CAND_101091,REQ_2040,LinkedIn,Applied,2025-01-24 00:00:00,REC_101
aeae8006,CAND_101091,REQ_2040,LinkedIn,Phone Screen,2025-02-08 00:00:00,REC_101
2484ad31,CAND_101091,REQ_2040,LinkedIn,Technical Interview,2025-02-15 00:00:00,REC_101
ec17201e,CAND_101091,REQ_2040,LinkedIn,Offer Issued,2025-02-20 00:00:00,REC_101
06de2b72,CAND_101091,REQ_2040,LinkedIn,Hired,2025-03-05 00:00:00,REC_101
1c822da6,CAND_101092,REQ_2032,X (Twitter) Sourcing,Applied,2025-05-02 00:00:00,REC_101
4de3ef51,CAND_101092,REQ_2032,X (Twitter) Sourcing,Phone Screen,2025-05-14 00:00:00,REC_101
cf05175a,CAND_101092,REQ_2032,X (Twitter) Sourcing,Technical Interview,2025-05-25 00:00:00,REC_101
ff26237f,CAND_101092,REQ_2032,X (Twitter) Sourcing,Offer Issued,2025-06-04 00:00:00,REC_101
2cf75548,CAND_101093,REQ_2019,LinkedIn,Applied,2025-04-21 00:00:00,REC_103
99084bb0,CAND_101093,REQ_2019,LinkedIn,Phone Screen,2025-04-25 00:00:00,REC_103
aa99e2f8,CAND_101094,REQ_2033,Employee Referral,Applied,2025-03-16 00:00:00,REC_103
29883bc4,CAND_101094,REQ_2033,Employee Referral,Phone Screen,2025-03-31 00:00:00,REC_103
67da2804,CAND_101095,REQ_2030,LinkedIn,Applied,2025-02-11 00:00:00,REC_104
4e6f388d,CAND_101096,REQ_2001,University Recruiting,Applied,2025-02-20 00:00:00,REC_104
d1e55c43,CAND_101097,REQ_2022,LinkedIn,Applied,2025-05-19 00:00:00,REC_104
1b48aeb3,CAND_101097,REQ_2022,LinkedIn,Phone Screen,2025-05-22 00:00:00,REC_104
9b65bf73,CAND_101098,REQ_2011,University Recruiting,Applied,2025-05-04 00:00:00,REC_100
07a34eb3,CAND_101099,REQ_2034,Tesla Careers Site,Applied,2025-03-10 00:00:00,REC_100
41be3c46,CAND_101099,REQ_2034,Tesla Careers Site,Phone Screen,2025-03-19 00:00:00,REC_100
2f589647,CAND_101099,REQ_2034,Tesla Careers Site,Technical Interview,2025-04-02 00:00:00,REC_100
fa245f61,CAND_101099,REQ_2034,Tesla Careers Site,Offer Issued,2025-04-13 00:00:00,REC_100
cdd2abf2,CAND_101100,REQ_2016,University Recruiting,Applied,2025-06-11 00:00:00,REC_101
8dd9a785,CAND_101101,REQ_2033,Employee Referral,Applied,2025-03-12 00:00:00,REC_100
a99aa48f,CAND_101102,REQ_2017,,Applied,2025-02-21 00:00:00,REC_101
5fd1d5eb,CAND_101103,REQ_2012,LinkedIn,Applied,2025-07-02 00:00:00,REC_100
24f54fdc,CAND_101104,REQ_2010,LinkedIn,Applied,2025-03-22 00:00:00,REC_102
59aa5c1b,CAND_101104,REQ_2010,LinkedIn,Phone Screen,2025-03-30 00:00:00,REC_102
e74b62e5,CAND_101104,REQ_2010,LinkedIn,Technical Interview,2025-04-09 00:00:00,REC_102
753af294,CAND_101104,REQ_2010,LinkedIn,Offer Issued,2025-04-16 00:00:00,REC_102
40c1e5d3,CAND_101105,REQ_2026,Tesla Careers Site,Applied,2025-06-21 00:00:00,REC_103
7a2b700e,CAND_101105,REQ_2026,Tesla Careers Site,Phone Screen,2025-06-27 00:00:00,REC_103
274b527d,CAND_101106,REQ_2008,X (Twitter) Sourcing,Applied,2025-04-13 00:00:00,REC_102
10d41c1c,CAND_101106,REQ_2008,X (Twitter) Sourcing,Phone Screen,2025-04-27 00:00:00,REC_102
852a05fa,CAND_101106,REQ_2008,X (Twitter) Sourcing,Technical Interview,2025-05-09 00:00:00,REC_102
07c0fb9c,CAND_101107,REQ_2015,LinkedIn,Applied,2025-01-25 00:00:00,REC_101
ac85e8be,CAND_101107,REQ_2015,LinkedIn,Phone Screen,2025-02-07 00:00:00,REC_101
4f5cd700,CAND_101107,REQ_2015,LinkedIn,Technical Interview,2025-02-13 00:00:00,REC_101
35c259c7,CAND_101108,REQ_2003,LinkedIn,Applied,2025-06-20 00:00:00,REC_102
7a6ed4e4,CAND_101109,REQ_2005,Tesla Careers Site,Applied,2025-07-06 00:00:00,REC_103
bd3a3c9c,CAND_101109,REQ_2005,Tesla Careers Site,Phone Screen,2025-07-14 00:00:00,REC_103
7e292fb7,CAND_101109,REQ_2005,Tesla Careers Site,Technical Interview,2025-07-22 00:00:00,REC_103
2618b745,CAND_101110,REQ_2020,Employee Referral,Applied,2025-02-10 00:00:00,REC_104
dc9270e9,CAND_101111,REQ_2044,Employee Referral,Applied,2025-02-20 00:00:00,REC_101
f11c0e0f,CAND_101112,REQ_2024,Tesla Careers Site,Applied,2025-05-12 00:00:00,REC_101
23375594,CAND_101113,REQ_2028,University Recruiting,Applied,2025-02-12 00:00:00,REC_102
32d84513,CAND_101113,REQ_2028,University Recruiting,Phone Screen,2025-02-17 00:00:00,REC_102
c0690c37,CAND_101113,REQ_2028,University Recruiting,Technical Interview,2025-03-04 00:00:00,REC_102
e7d66562,CAND_101113,REQ_2028,University Recruiting,Offer Issued,2025-03-09 00:00:00,REC_102
b5028439,CAND_101113,REQ_2028,University Recruiting,Hired,2025-03-11 00:00:00,REC_102
55434c0f,CAND_101114,REQ_2041,Tesla Careers Site,Applied,2025-03-06 00:00:00,REC_100
aa144b4d,CAND_101114,REQ_2041,Tesla Careers Site,Phone Screen,2025-03-13 00:00:00,REC_100
5f20a8f6,CAND_101114,REQ_2041,Tesla Careers Site,Technical Interview,2025-03-15 00:00:00,REC_100
cbe5c9b5,CAND_101115,REQ_2019,Tesla Careers Site,Applied,2025-04-09 00:00:00,REC_104
0bec6093,CAND_101116,REQ_2011,LinkedIn,Applied,2025-05-04 00:00:00,REC_100
08ff9bb7,CAND_101116,REQ_2011,LinkedIn,Phone Screen,2025-05-17 00:00:00,REC_100
b8655525,CAND_101116,REQ_2011,LinkedIn,Technical Interview,2025-05-27 00:00:00,REC_100
de33a0a2,CAND_101117,REQ_2001,Tesla Careers Site,Applied,2025-02-19 00:00:00,REC_102
9ec78df8,CAND_101117,REQ_2001,Tesla Careers Site,Phone Screen,2025-02-22 00:00:00,REC_102
7b85339f,CAND_101117,REQ_2001,Tesla Careers Site,Technical Interview,2025-02-26 00:00:00,REC_102
c4283963,CAND_101118,REQ_2021,LinkedIn,Applied,2025-06-17 00:00:00,REC_100
14c16ad0,CAND_101119,REQ_2020,X (Twitter) Sourcing,Applied,2025-02-16 00:00:00,REC_103
b9804e5e,CAND_101119,REQ_2020,X (Twitter) Sourcing,Phone Screen,2025-02-20 00:00:00,REC_103
994f0e9d,CAND_101120,REQ_2025,LinkedIn,Applied,2025-05-14 00:00:00,REC_100
30da4199,CAND_101120,REQ_2025,LinkedIn,Phone Screen,2025-05-19 00:00:00,REC_100
2379f098,CAND_101120,REQ_2025,LinkedIn,Technical Interview,2025-05-27 00:00:00,REC_100
66d2d0fa,CAND_101121,REQ_2039,LinkedIn,Applied,2025-05-02 00:00:00,REC_104
18d32335,CAND_101121,REQ_2039,LinkedIn,Phone Screen,2025-05-17 00:00:00,REC_104
f960faa0,CAND_101122,REQ_2020,LinkedIn,Applied,2025-02-09 00:00:00,REC_100
864de798,CAND_101123,REQ_2020,,Applied,2025-02-09 00:00:00,REC_102
5fe4630a,CAND_101124,REQ_2031,Tesla Careers Site,Applied,2025-03-21 00:00:00,REC_102
098f2683,CAND_101125,REQ_2034,Tesla Careers Site,Applied,2025-03-03 00:00:00,REC_104
79e9ee83,CAND_101126,REQ_2025,X (Twitter) Sourcing,Applied,2025-05-19 00:00:00,REC_102
e6b6329e,CAND_101126,REQ_2025,X (Twitter) Sourcing,Phone Screen,2025-06-01 00:00:00,REC_102
8302f8b9,CAND_101126,REQ_2025,X (Twitter) Sourcing,Technical Interview,2025-06-13 00:00:00,REC_102
e4498bd0,CAND_101127,REQ_2030,LinkedIn,Applied,2025-02-22 00:00:00,REC_103
9d755ae7,CAND_101127,REQ_2030,LinkedIn,Phone Screen,2025-03-08 00:00:00,REC_103
c129f884,CAND_101127,REQ_2030,LinkedIn,Technical Interview,2025-03-16 00:00:00,REC_103
99e52055,CAND_101128,REQ_2035,Employee Referral,Applied,2025-03-21 00:00:00,REC_100
b06fb095,CAND_101129,REQ_2011,LinkedIn,Applied,2025-05-13 00:00:00,REC_101
b1e89974,CAND_101129,REQ_2011,LinkedIn,Phone Screen,2025-05-24 00:00:00,REC_101
ef563800,CAND_101129,REQ_2011,LinkedIn,Technical Interview,2025-06-05 00:00:00,REC_101
33193722,CAND_101129,REQ_2011,LinkedIn,Offer Issued,2025-06-15 00:00:00,REC_101
0cd2adb4,CAND_101129,REQ_2011,LinkedIn,Hired,2025-06-29 00:00:00,REC_101
ce9b139b,CAND_101130,REQ_2005,LinkedIn,Applied,2025-07-17 00:00:00,REC_101
432357ff,CAND_101131,REQ_2023,LinkedIn,Applied,2025-06-30 00:00:00,REC_101
c3ceafca,CAND_101131,REQ_2023,LinkedIn,Phone Screen,2025-07-14 00:00:00,REC_101
a033ae76,CAND_101132,REQ_2012,LinkedIn,Applied,2025-06-27 00:00:00,REC_102
d334489e,CAND_101132,REQ_2012,LinkedIn,Phone Screen,2025-07-03 00:00:00,REC_102
dc7718f0,CAND_101133,REQ_2016,LinkedIn,Applied,2025-06-03 00:00:00,REC_102
145c61e6,CAND_101134,REQ_2022,X (Twitter) Sourcing,Applied,2025-05-28 00:00:00,REC_102
bfcfd43d,CAND_101134,REQ_2022,X (Twitter) Sourcing,Phone Screen,2025-05-30 00:00:00,REC_102
8cf37aee,CAND_101134,REQ_2022,X (Twitter) Sourcing,Technical Interview,2025-06-06 00:00:00,REC_102
3141a3f6,CAND_101134,REQ_2022,X (Twitter) Sourcing,Offer Issued,2025-06-21 00:00:00,REC_102
a5f0c40f,CAND_101135,REQ_2036,LinkedIn,Applied,2025-03-16 00:00:00,REC_103
e54f28e7,CAND_101136,REQ_2033,X (Twitter) Sourcing,Applied,2025-03-19 00:00:00,REC_102
095d057b,CAND_101137,REQ_2041,LinkedIn,Applied,2025-03-06 00:00:00,REC_100
c827388c,CAND_101138,REQ_2046,LinkedIn,Applied,2025-05-11 00:00:00,REC_104
e59c815f,CAND_101138,REQ_2046,LinkedIn,Phone Screen,2025-05-20 00:00:00,REC_104
a81d4917,CAND_101138,REQ_2046,LinkedIn,Technical Interview,2025-05-29 00:00:00,REC_104
0cd2d992,CAND_101138,REQ_2046,LinkedIn,Offer Issued,2025-06-10 00:00:00,REC_104
b4331830,CAND_101139,REQ_2016,Employee Referral,Applied,2025-06-11 00:00:00,REC_103
16e13bbc,CAND_101139,REQ_2016,Employee Referral,Phone Screen,2025-06-19 00:00:00,REC_103
1a5ce41f,CAND_101139,REQ_2016,Employee Referral,Technical Interview,2025-06-24 00:00:00,REC_103
fc9f238a,CAND_101139,REQ_2016,Employee Referral,Offer Issued,2025-07-02 00:00:00,REC_103
a19b6305,CAND_101140,REQ_2018,LinkedIn,Applied,2025-05-28 00:00:00,REC_102
f7c5ee79,CAND_101140,REQ_2018,LinkedIn,Phone Screen,2025-06-06 00:00:00,REC_102
26966324,CAND_101140,REQ_2018,LinkedIn,Technical Interview,2025-06-08 00:00:00,REC_102
af0cce2a,CAND_101141,REQ_2045,Employee Referral,Applied,2025-02-03 00:00:00,REC_103
92929103,CAND_101142,REQ_2022,LinkedIn,Applied,2025-06-03 00:00:00,REC_102
0eee103a,CAND_101143,REQ_2020,Tesla Careers Site,Applied,2025-02-07 00:00:00,REC_102
0511b1a9,CAND_101144,REQ_2019,University Recruiting,Applied,2025-04-16 00:00:00,REC_103
e490049a,CAND_101145,REQ_2041,LinkedIn,Applied,2025-03-12 00:00:00,REC_102
c4819a20,CAND_101145,REQ_2041,LinkedIn,Phone Screen,2025-03-16 00:00:00,REC_102
e4f01d90,CAND_101146,REQ_2040,X (Twitter) Sourcing,Applied,2025-02-03 00:00:00,REC_103
c8496b19,CAND_101146,REQ_2040,X (Twitter) Sourcing,Phone Screen,2025-02-08 00:00:00,REC_103
84de1400,CAND_101146,REQ_2040,X (Twitter) Sourcing,Technical Interview,2025-02-11 00:00:00,REC_103
80110e91,CAND_101147,REQ_2001,Tesla Careers Site,Applied,2025-02-15 00:00:00,REC_104
ebcd237c,CAND_101148,REQ_2033,Employee Referral,Applied,2025-03-15 00:00:00,REC_102
ee7f9016,CAND_101149,REQ_2028,X (Twitter) Sourcing,Applied,2025-02-13 00:00:00,REC_101
0ffee325,CAND_101150,REQ_2028,Employee Referral,Applied,2025-02-14 00:00:00,REC_104
07e500b1,CAND_101151,REQ_2008,Tesla Careers Site,Applied,2025-04-27 00:00:00,REC_100
242f1cf5,CAND_101151,REQ_2008,Tesla Careers Site,Phone Screen,2025-04-30 00:00:00,REC_100
f2eab3a6,CAND_101151,REQ_2008,Tesla Careers Site,Technical Interview,2025-05-13 00:00:00,REC_100
d5b9ca3c,CAND_101151,REQ_2008,Tesla Careers Site,Offer Issued,2025-05-22 00:00:00,REC_100
57514a41,CAND_101152,REQ_2045,Tesla Careers Site,Applied,2025-02-01 00:00:00,REC_103
06cdeb92,CAND_101153,REQ_2030,LinkedIn,Applied,2025-02-19 00:00:00,REC_101
aab1030a,CAND_101153,REQ_2030,LinkedIn,Phone Screen,2025-02-25 00:00:00,REC_101
d8b77e89,CAND_101154,REQ_2044,University Recruiting,Applied,2025-02-17 00:00:00,REC_103
6ed26fab,CAND_101154,REQ_2044,University Recruiting,Phone Screen,2025-02-20 00:00:00,REC_103
bd5dae37,CAND_101154,REQ_2044,University Recruiting,Technical Interview,2025-03-04 00:00:00,REC_103
84967ea9,CAND_101154,REQ_2044,University Recruiting,Offer Issued,2025-03-06 00:00:00,REC_103
eb334d80,CAND_101154,REQ_2044,University Recruiting,Hired,2025-03-17 00:00:00,REC_103
ee6f2549,CAND_101155,REQ_2037,X (Twitter) Sourcing,Applied,2025-02-23 00:00:00,REC_100
94adbf27,CAND_101156,REQ_2033,University Recruiting,Applied,2025-03-22 00:00:00,REC_102
b8f37be8,CAND_101156,REQ_2033,University Recruiting,Phone Screen,2025-03-31 00:00:00,REC_102
ee44ab1e,CAND_101157,REQ_2030,X (Twitter) Sourcing,Applied,2025-02-23 00:00:00,REC_102
5ce150eb,CAND_101157,REQ_2030,X (Twitter) Sourcing,Phone Screen,2025-03-08 00:00:00,REC_102
b783e3f1,CAND_101157,REQ_2030,X (Twitter) Sourcing,Technical Interview,2025-03-16 00:00:00,REC_102
4f6c202d,CAND_101157,REQ_2030,X (Twitter) Sourcing,Offer Issued,2025-03-18 00:00:00,REC_102
4ae6a86f,CAND_101158,REQ_2010,X (Twitter) Sourcing,Applied,2025-03-29 00:00:00,REC_101
daeabe7b,CAND_101159,REQ_2044,Tesla Careers Site,Applied,2025-02-28 00:00:00,REC_100
1f5a96ab,CAND_101160,REQ_2008,University Recruiting,Applied,2025-04-25 00:00:00,REC_104
40e3b8ca,CAND_101160,REQ_2008,University Recruiting,Phone Screen,2025-04-30 00:00:00,REC_104
22420fa4,CAND_101160,REQ_2008,University Recruiting,Technical Interview,2025-05-11 00:00:00,REC_104
d3135806,CAND_101160,REQ_2008,University Recruiting,Offer Issued,2025-05-23 00:00:00,REC_104
d1c51639,CAND_101160,REQ_2008,University Recruiting,Hired,2025-05-31 00:00:00,REC_104
26be4f42,CAND_101161,REQ_2040,University Recruiting,Applied,2025-01-30 00:00:00,REC_104
77e0eb9d,CAND_101161,REQ_2040,University Recruiting,Phone Screen,2025-02-09 00:00:00,REC_104
be49ea0e,CAND_101161,REQ_2040,University Recruiting,Technical Interview,2025-02-13 00:00:00,REC_104
b28d72fd,CAND_101161,REQ_2040,University Recruiting,Offer Issued,2025-02-21 00:00:00,REC_104
4d3ab0ad,CAND_101161,REQ_2040,University Recruiting,Hired,2025-02-26 00:00:00,REC_104
094e94a5,CAND_101162,REQ_2032,LinkedIn,Applied,2025-04-26 00:00:00,REC_101
ee99edbb,CAND_101162,REQ_2032,LinkedIn,Phone Screen,2025-05-11 00:00:00,REC_101
f04393b5,CAND_101162,REQ_2032,LinkedIn,Technical Interview,2025-05-21 00:00:00,REC_101
661d91a4,CAND_101163,REQ_2032,LinkedIn,Applied,2025-04-24 00:00:00,REC_102
1c4d9e18,CAND_101164,REQ_2022,LinkedIn,Applied,2025-06-01 00:00:00,REC_104
f7533844,CAND_101165,REQ_2002,Tesla Careers Site,Applied,2025-01-18 00:00:00,REC_102
5bca71d1,CAND_101166,REQ_2001,Tesla Careers Site,Applied,2025-02-12 00:00:00,REC_103
627a258f,CAND_101167,REQ_2041,Tesla Careers Site,Applied,2025-03-07 00:00:00,REC_104
bf5e5b63,CAND_101168,REQ_2015,University Recruiting,Applied,2025-01-15 00:00:00,REC_100
410a193c,CAND_101169,REQ_2049,Employee Referral,Applied,2025-02-26 00:00:00,REC_103
42d8e3e1,CAND_101170,REQ_2003,University Recruiting,Applied,2025-06-17 00:00:00,REC_101
e21808d0,CAND_101170,REQ_2003,University Recruiting,Phone Screen,2025-06-24 00:00:00,REC_101
781a2f59,CAND_101171,REQ_2044,X (Twitter) Sourcing,Applied,2025-02-16 00:00:00,REC_103
cf790a9c,CAND_101172,REQ_2030,LinkedIn,Applied,2025-02-10 00:00:00,REC_100
610ad4c4,CAND_101173,REQ_2040,LinkedIn,Applied,2025-01-22 00:00:00,REC_101
6426d05e,CAND_101174,REQ_2033,LinkedIn,Applied,2025-03-12 00:00:00,REC_104
ab2b4b5e,CAND_101175,REQ_2035,LinkedIn,Applied,2025-03-19 00:00:00,REC_101
23b1171e,CAND_101175,REQ_2035,LinkedIn,Phone Screen,2025-04-02 00:00:00,REC_101
2ba4ecb8,CAND_101175,REQ_2035,LinkedIn,Technical Interview,2025-04-13 00:00:00,REC_101
e7e08ca7,CAND_101175,REQ_2035,LinkedIn,Offer Issued,2025-04-19 00:00:00,REC_101
348f7fa1,CAND_101175,REQ_2035,LinkedIn,Hired,2025-04-23 00:00:00,REC_101
e969a4b7,CAND_101176,REQ_2020,Tesla Careers Site,Applied,2025-02-19 00:00:00,REC_103
1a61ea7f,CAND_101176,REQ_2020,Tesla Careers Site,Phone Screen,2025-02-22 00:00:00,REC_103
0bdce313,CAND_101176,REQ_2020,Tesla Careers Site,Technical Interview,2025-03-05 00:00:00,REC_103
9a851a22,CAND_101177,REQ_2010,LinkedIn,Applied,2025-03-28 00:00:00,REC_101
1b836792,CAND_101178,REQ_2025,LinkedIn,Applied,2025-05-22 00:00:00,REC_103
58edf814,CAND_101179,REQ_2027,University Recruiting,Applied,2025-05-22 00:00:00,REC_103
46c6982b,CAND_101180,REQ_2000,,Applied,2025-06-26 00:00:00,REC_100
93ddea89,CAND_101181,REQ_2025,University Recruiting,Applied,2025-05-19 00:00:00,REC_104
d9ea6618,CAND_101181,REQ_2025,University Recruiting,Phone Screen,2025-06-01 00:00:00,REC_104
f6d69457,CAND_101182,REQ_2049,Tesla Careers Site,Applied,2025-02-22 00:00:00,REC_100
2a6444ed,CAND_101183,REQ_2014,LinkedIn,Applied,2025-07-01 00:00:00,REC_103
ccbdfdd9,CAND_101184,REQ_2034,LinkedIn,Applied,2025-03-03 00:00:00,REC_103
248fe754,CAND_101184,REQ_2034,LinkedIn,Phone Screen,2025-03-12 00:00:00,REC_103
93aec999,CAND_101185,REQ_2036,,Applied,2025-03-14 00:00:00,REC_103
848d0860,CAND_101186,REQ_2007,Employee Referral,Applied,2025-04-12 00:00:00,REC_103
e4be3c24,CAND_101187,REQ_2023,Employee Referral,Applied,2025-07-05 00:00:00,REC_100
d524b09b,CAND_101187,REQ_2023,Employee Referral,Phone Screen,2025-07-20 00:00:00,REC_100
04b0df36,CAND_101188,REQ_2034,LinkedIn,Applied,2025-03-16 00:00:00,REC_104
9e396d7c,CAND_101189,REQ_2016,Tesla Careers Site,Applied,2025-06-03 00:00:00,REC_103
a6d3c614,CAND_101189,REQ_2016,Tesla Careers Site,Phone Screen,2025-06-16 00:00:00,REC_103
efcdad4a,CAND_101189,REQ_2016,Tesla Careers Site,Technical Interview,2025-07-01 00:00:00,REC_103
c3dea5fe,CAND_101190,REQ_2022,LinkedIn,Applied,2025-06-01 00:00:00,REC_100
6959de2f,CAND_101191,REQ_2015,University Recruiting,Applied,2025-02-03 00:00:00,REC_102
507b87ce,CAND_101191,REQ_2015,University Recruiting,Phone Screen,2025-02-07 00:00:00,REC_102
6fc84cfd,CAND_101192,REQ_2009,Tesla Careers Site,Applied,2025-04-24 00:00:00,REC_103
517c067a,CAND_101192,REQ_2009,Tesla Careers Site,Phone Screen,2025-05-03 00:00:00,REC_103
d7eda69c,CAND_101193,REQ_2024,X (Twitter) Sourcing,Applied,2025-04-27 00:00:00,REC_102
4768c4d1,CAND_101194,REQ_2031,LinkedIn,Applied,2025-03-22 00:00:00,REC_101
59c373bd,CAND_101194,REQ_2031,LinkedIn,Phone Screen,2025-03-24 00:00:00,REC_101
95b59362,CAND_101195,REQ_2030,LinkedIn,Applied,2025-02-21 00:00:00,REC_101
294c4a05,CAND_101196,REQ_2018,Tesla Careers Site,Applied,2025-06-07 00:00:00,REC_104
